[2m2023-04-07T03:28:12.971495Z[0m [32m INFO[0m [2msqlx::query[0m[2m:[0m SELECT bpc.id, name, number, …; rows affected: 21017, rows returned: 21017, elapsed: 281.325ms

SELECT
  bpc.id,
  name,
  number,
  rarity,
  sale_price,
  bpcs.cardset_name,
  bpcs.ref as cardset_ref,
  set_id,
  last_fetched_at,
  remark
FROM
  bigweb_pokemon_card bpc
  LEFT JOIN bigweb_pokemon_cardset bpcs ON bpc.set_id = bpcs.id
  
ProductId,Brand,Set,Edition,Series,Rarity,Material,ReleaseYear,Language,CardNameEnglish,CardNameChinese,CardNameJapanese,CardNumber,Image,Value,Reference,Remark,Remark1,Remark2,Remark3,Remark4,Remark5,Remark6,Remark7,Remark8,Remark9,Remark10,Enable,P_Language,id
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,キュウコン,015,,432,cp6,,20230331174036,31/03/2023 17:40,5314,722984,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,ギャラドス,032,,612,cp6,,20230331174036,31/03/2023 17:40,5314,3075336,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,ライチュウ,034,,612,cp6,,20230331174036,31/03/2023 17:40,5314,3075337,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,レアコイル,036,,342,cp6,,20230331174036,31/03/2023 17:40,5314,722988,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,ミュウツー,049,,1152,cp6,,20230331174036,31/03/2023 17:40,5314,3075341,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,エビワラー,060,,342,cp6,,20230331174036,31/03/2023 17:40,5314,722994,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,ラッキー,068,,612,cp6,,20230331174036,31/03/2023 17:40,5314,722996,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,スピアー,007,,72,cp6,,20230331174036,31/03/2023 17:40,5314,722997,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,リザード,010,,162,cp6,,20230331174036,31/03/2023 17:40,5314,722998,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,ジュゴン,027,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723000,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,スターミー,029,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723001,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,ニドリーノ,042,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723003,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,ダグトリオ,054,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723005,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,ラッタ,065,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723007,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,いいきずぐすり,071,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723009,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,エネルギー回収,072,,432,cp6,,20230331174036,31/03/2023 17:40,5314,723010,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,げんきのかけら,074,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723012,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,なんでもなおし,076,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723014,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,ポケモン図鑑,078,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723016,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,カメックスソウルリンク,080,,90,cp6,,20230331174036,31/03/2023 17:40,5314,723018,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,フシギバナソウルリンク,082,,63,cp6,,20230331174036,31/03/2023 17:40,5314,3075370,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,リザードンソウルリンク,083,,342,cp6,,20230331174036,31/03/2023 17:40,5314,3075371,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,タケシのガッツ,086,,252,cp6,,20230331174036,31/03/2023 17:40,5314,3075374,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,キャタピー,003,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723029,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ビードル,005,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723031,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,モンジャラ,008,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723033,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ロコン,014,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723035,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ポニータ,019,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723037,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ニョロモ,023,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723039,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,パウワウ,026,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723041,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,コイキング,031,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723043,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ビリリダマ,037,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723046,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ニドラン♂,041,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723048,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,スリープ,047,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723050,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,サンド,052,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723052,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ワンリキー,055,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723054,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,コラッタ,064,,90,cp6,,20230331174036,31/03/2023 17:40,5314,723056,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ポリゴン,069,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723058,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,カイロス,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003186,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,レディアン,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003188,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ハヤシガメ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003190,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ラランテスGX,,,108,smh,,20230331174035,31/03/2023 17:40,5693,3003194,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ヒトカゲ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003196,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,リザードンGX,,,558,smh,,20230331174035,31/03/2023 17:40,5693,3003198,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ガーディ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003199,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ヒードラン,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3003201,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,バオッキー,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003203,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,フォッコ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003205,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ラプラスGX,,,108,smh,,20230331174035,31/03/2023 17:40,5693,3071726,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,アリゲイツ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003210,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,パルキア,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003214,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ハギギシリ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003216,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ライコウ,,,72,smh,,20230331174035,31/03/2023 17:40,5693,3003220,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ルクシオ,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3003222,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,エモンガ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003224,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,エレザード,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003226,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ソーナンス,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003228,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ゴチム,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003230,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ゴチルゼル,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003232,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ニャオニクス,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003234,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,コスモッグ,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3003237,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,グライオン,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003239,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ソルロック,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003241,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ルチャブル,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003243,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ルガルガンGX,,,162,smh,,20230331174035,31/03/2023 17:40,5693,3003246,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ヤミカラス,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3003252,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ニューラ,,,72,smh,,20230331174035,31/03/2023 17:40,5693,3003254,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ズルズキン,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003258,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,イベルタルGX,,,252,smh,,20230331174035,31/03/2023 17:40,5693,3071778,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,アローラディグダ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003261,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ダンバル,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003265,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,メタグロスGX,,,108,smh,,20230331174035,31/03/2023 17:40,5693,3003267,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ヒードラン,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3003269,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ピクシー,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003271,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,フラベベ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003273,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,フラージェス,,,90,smh,,20230331174035,31/03/2023 17:40,5693,3003275,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ディアンシー,,,72,smh,,20230331174035,31/03/2023 17:40,5693,3003277,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ベロリンガ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003281,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ガルーラ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003283,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ヤレユータン,,,72,smh,,20230331174035,31/03/2023 17:40,5693,3003286,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,アクアパッチ,,,108,smh,,20230331174035,31/03/2023 17:40,5693,3071808,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,エネルギーつけかえ,,,63,smh,,20230331174035,31/03/2023 17:40,5693,3071809,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,きずぐすり,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3003292,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,クラッシュハンマー,,,72,smh,,20230331174035,31/03/2023 17:40,5693,3003293,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,タイマーボール,,,90,smh,,20230331174035,31/03/2023 17:40,5693,3003294,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ハイパーボール,,,72,smh,,20230331174035,31/03/2023 17:40,5693,3071814,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ふしぎなアメ,,,90,smh,,20230331174035,31/03/2023 17:40,5693,3003297,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ポケモンいれかえ,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3003298,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,イリマ,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3003300,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,カルネ,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3003302,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ジャッジマン,,,27,smh,,20230331174035,31/03/2023 17:40,5693,3071822,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,デンジ,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3071823,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ナタネ,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3071824,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,ビッパ,,,18,xy5,,20230331174036,31/03/2023 17:40,5329,717195,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,ビーダル,,,18,xy5,,20230331174036,31/03/2023 17:40,5329,717197,,,,,,,,,
,Pokemon,タイダルストーム ,,,RR,,,ja,,,サメハダーEX,,,72,xy5,,20230331174036,31/03/2023 17:40,5329,3074397,,,,,,,,,
,Pokemon,タイダルストーム ,,,U,,,ja,,,ルンパッパ,,,162,xy5,,20230331174036,31/03/2023 17:40,5329,3013432,,,,,,,,,
,Pokemon,タイダルストーム ,,,U,,,ja,,,ナマズン,,,162,xy5,,20230331174036,31/03/2023 17:40,5329,3013434,,,,,,,,,
,Pokemon,タイダルストーム ,,,U,,,ja,,,サクラビス,,,27,xy5,,20230331174036,31/03/2023 17:40,5329,3013436,,,,,,,,,
,Pokemon,タイダルストーム ,,,U,,,ja,,,エネコロロ,,,27,xy5,,20230331174036,31/03/2023 17:40,5329,3013442,,,,,,,,,
,Pokemon,タイダルストーム ,,,U,,,ja,,,うねりの大海,,,90,xy5,,20230331174036,31/03/2023 17:40,5329,3013451,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,ビードル,,,18,xy5,,20230331174036,31/03/2023 17:40,5329,3013454,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,アメタマ,,,18,xy5,,20230331174036,31/03/2023 17:40,5329,3013459,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,タッツー,,,18,xy5,,20230331174036,31/03/2023 17:40,5329,3013461,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,ヒトデマン,,,18,xy5,,20230331174036,31/03/2023 17:40,5329,3013463,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,ヌマクロー,,,18,xy5,,20230331174036,31/03/2023 17:40,5329,3013465,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,ヘイガニ,,,18,xy5,,20230331174036,31/03/2023 17:40,5329,3013467,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,パールル,,,18,xy5,,20230331174036,31/03/2023 17:40,5329,3013471,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,シビシラス,,,18,xy5,,20230331174036,31/03/2023 17:40,5329,3013473,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,シビビール,,,162,xy5,,20230331174036,31/03/2023 17:40,5329,3013475,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,ドククラゲ,,,18,xy5,,20230331174036,31/03/2023 17:40,5329,3013478,,,,,,,,,
,Pokemon,タイダルストーム ,,,C,,,ja,,,マリル,,,18,xy5,,20230331174036,31/03/2023 17:40,5329,3013480,,,,,,,,,
,Pokemon,アルセウス光臨 ,,,,,,ja,,,エネルギー転送,,,198,pt4,,20230331174036,31/03/2023 17:40,6238,3084364,,,,,,,,,
,Pokemon,アルセウス光臨 ,,,,,,ja,,,はじまりの扉,,,135,pt4,,20230331174036,31/03/2023 17:40,6238,3049974,,,,,,,,,
,Pokemon,アルセウス光臨 ,,,,,,ja,,,ゴクリン,,,18,pt4,,20230331174036,31/03/2023 17:40,6238,3050004,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,RR,,,ja,,,カイリューEX,070,,9720,cp6,,20230331174036,31/03/2023 17:40,5314,3075332,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,ニョロボン,025,,342,cp6,,20230331174036,31/03/2023 17:40,5314,722985,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,ギャラドス,032,,792,cp6,,20230331174036,31/03/2023 17:40,5314,722986,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,サンダー,040,,702,cp6,,20230331174036,31/03/2023 17:40,5314,3075339,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,ニドキング,043,,432,cp6,,20230331174036,31/03/2023 17:40,5314,722990,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,ミュウツー,049,,1332,cp6,,20230331174036,31/03/2023 17:40,5314,722991,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,カイリキー,057,,342,cp6,,20230331174036,31/03/2023 17:40,5314,722993,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,ピッピ,061,,612,cp6,,20230331174036,31/03/2023 17:40,5314,3075345,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,R,,,ja,,,ラッキー,068,,432,cp6,,20230331174036,31/03/2023 17:40,5314,3075346,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,スピアー,007,,54,cp6,,20230331174036,31/03/2023 17:40,5314,3075347,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,リザード,010,,108,cp6,,20230331174036,31/03/2023 17:40,5314,3075348,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,ウインディ,018,,72,cp6,,20230331174036,31/03/2023 17:40,5314,722999,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,スターミー,029,,45,cp6,,20230331174036,31/03/2023 17:40,5314,3075351,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,マルマイン,038,,108,cp6,,20230331174036,31/03/2023 17:40,5314,723002,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,ゴースト,046,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723004,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,ゴーリキー,056,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723006,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,カモネギ,066,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723008,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,きずぐすり,073,,72,cp6,,20230331174036,31/03/2023 17:40,5314,723011,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,退化スプレー,075,,108,cp6,,20230331174036,31/03/2023 17:40,5314,723013,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,ピジョットソウルリンク,081,,90,cp6,,20230331174036,31/03/2023 17:40,5314,723019,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,フシギバナソウルリンク,082,,90,cp6,,20230331174036,31/03/2023 17:40,5314,723020,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,U,,,ja,,,カスミのやる気,085,,342,cp6,,20230331174036,31/03/2023 17:40,5314,723023,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,トランセル,004,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723030,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,コクーン,006,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723032,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ヒトカゲ,009,,180,cp6,,20230331174036,31/03/2023 17:40,5314,723034,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ガーディ,017,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723036,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ブーバー,020,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723038,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ニョロゾ,024,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723040,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ヒトデマン,028,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723042,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ピカチュウ,033,,225,cp6,,20230331174036,31/03/2023 17:40,5314,3075394,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,コイル,035,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723045,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,エレブー,039,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723047,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ゴース,045,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723049,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ドガース,048,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723051,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ディグダ,053,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723053,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,イワーク,059,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723055,,,,,,,,,
,Pokemon,【20th Anniversary】 ,,,C,,,ja,,,ドードー,067,,45,cp6,,20230331174036,31/03/2023 17:40,5314,723057,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,レディバ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003187,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ナエトル,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003189,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,カリキリ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003193,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,カプ・ブルル,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003195,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,リザード,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003197,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,リザードンGX,,,432,smh,,20230331174035,31/03/2023 17:40,5693,3071716,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ウインディ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003200,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,バオップ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003202,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,クイタラン,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003204,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,バクガメス,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003206,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ワニノコ,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003209,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ピカチュウ,,,252,smh,,20230331174035,31/03/2023 17:40,5693,3003217,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,エレブー,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003219,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,コリンク,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3003221,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,レントラー,,,45,smh,,20230331174035,31/03/2023 17:40,5693,3003223,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,エリキテル,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003225,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ミュウツーGX,,,252,smh,,20230331174035,31/03/2023 17:40,5693,3003227,,,,,,,,,
,Pokemon,GXスタートデッキ 9種 ,,,TD,,,ja,,,ゴチミル,,,18,smh,,20230331174035,31/03/2023 17:40,5693,3003231,,,,,,,,,
